medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,team,team_gender,discipline,event,event_type,url_event,birth_date,code
06-08-2024,Gold Medal,1,TREW Arisa,Female,Australia,AUS,Australia,,,Skateboarding,Women's Park,ATH,/en/paris-2024/results/skateboarding/women-s-park/fnl-000100--,12-05-2010,1946064
06-08-2024,Silver Medal,2,HIRAKI Cocona,Female,Japan,JPN,Japan,,,Skateboarding,Women's Park,ATH,/en/paris-2024/results/skateboarding/women-s-park/fnl-000100--,26-08-2008,1902075
06-08-2024,Bronze Medal,3,BROWN Sky,Female,Great Britain,GBR,Great Britain,,,Skateboarding,Women's Park,ATH,/en/paris-2024/results/skateboarding/women-s-park/fnl-000100--,07-07-2008,1544123
06-08-2024,Gold Medal,1,LOPEZ NUNEZ Mijain,Male,Cuba,CUB,Cuba,,,Wrestling,Men's Greco-Roman 130kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-130kg/fnl-000100--,20-08-1982,1571506
06-08-2024,Silver Medal,2,ACOSTA FERNANDEZ Yasmani,Male,Chile,CHI,Chile,,,Wrestling,Men's Greco-Roman 130kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-130kg/fnl-000100--,16-07-1988,1935199
06-08-2024,Bronze Medal,3,MIRZAZADEH Amin,Male,IR Iran,IRI,IR Iran,,,Wrestling,Men's Greco-Roman 130kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-130kg/repf000100--,08-01-1998,1544882
06-08-2024,Bronze Medal,3,MENG Lingzhe,Male,China,CHN,China,,,Wrestling,Men's Greco-Roman 130kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-130kg/repf000200--,16-04-1998,1919983
06-08-2024,Gold Medal,1,FUMITA Kenichiro,Male,Japan,JPN,Japan,,,Wrestling,Men's Greco-Roman 60kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/fnl-000100--,18-12-1995,1939713
06-08-2024,Silver Medal,2,CAO Liguo,Male,China,CHN,China,,,Wrestling,Men's Greco-Roman 60kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/fnl-000100--,04-10-1998,1919973
06-08-2024,Bronze Medal,3,SHARSHENBEKOV Zholaman,Male,Kyrgyzstan,KGZ,Kyrgyzstan,,,Wrestling,Men's Greco-Roman 60kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/repf000100--,29-09-1999,1566631
06-08-2024,Bronze Medal,3,RI Se Ung,Male,DPR Korea,PRK,DPR Korea,,,Wrestling,Men's Greco-Roman 60kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/repf000200--,22-12-1998,1980153
06-08-2024,Gold Medal,1,ELOR Amit,Female,United States,USA,United States,,,Wrestling,Women's Freestyle 68kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-68kg/fnl-000100--,01-01-2004,1955304
06-08-2024,Silver Medal,2,ZHUMANAZAROVA Meerim,Female,Kyrgyzstan,KGZ,Kyrgyzstan,,,Wrestling,Women's Freestyle 68kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-68kg/fnl-000100--,09-11-1999,1568241
06-08-2024,Bronze Medal,3,CAVUSOGLU TOSUN Buse,Female,Türkiye,TUR,Türkiye,,,Wrestling,Women's Freestyle 68kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-68kg/repf000100--,05-12-1995,1570415
06-08-2024,Bronze Medal,3,OZAKI Nonoka,Female,Japan,JPN,Japan,,,Wrestling,Women's Freestyle 68kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-68kg/repf000200--,23-03-2003,1939709
07-08-2024,Gold Medal,1,EL BAKKALI Soufiane,Male,Morocco,MAR,Morocco,,,Athletics,Men's 3000m Steeplechase,ATH,/en/paris-2024/results/athletics/men-s-3000m-steeplechase/fnl-000100--,07-01-1996,1555372
07-08-2024,Silver Medal,2,ROOKS Kenneth,Male,United States,USA,United States,,,Athletics,Men's 3000m Steeplechase,ATH,/en/paris-2024/results/athletics/men-s-3000m-steeplechase/fnl-000100--,21-10-1999,1965896
07-08-2024,Bronze Medal,3,KIBIWOT Abraham,Male,Kenya,KEN,Kenya,,,Athletics,Men's 3000m Steeplechase,ATH,/en/paris-2024/results/athletics/men-s-3000m-steeplechase/fnl-000100--,06-04-1996,1910445
07-08-2024,Gold Medal,1,HALL Quincy,Male,United States,USA,United States,,,Athletics,Men's 400m,ATH,/en/paris-2024/results/athletics/men-s-400m/fnl-000100--,31-07-1998,1960177
07-08-2024,Silver Medal,2,HUDSON-SMITH Matthew,Male,Great Britain,GBR,Great Britain,,,Athletics,Men's 400m,ATH,/en/paris-2024/results/athletics/men-s-400m/fnl-000100--,26-10-1994,1924430
07-08-2024,Bronze Medal,3,SAMUKONGA Muzala,Male,Zambia,ZAM,Zambia,,,Athletics,Men's 400m,ATH,/en/paris-2024/results/athletics/men-s-400m/fnl-000100--,09-12-2002,1937531
07-08-2024,Gold Medal,1,STONA Roje,Male,Jamaica,JAM,Jamaica,,,Athletics,Men's Discus Throw,ATH,/en/paris-2024/results/athletics/men-s-discus-throw/fnl-000100--,26-02-1999,1912322
07-08-2024,Silver Medal,2,ALEKNA Mykolas,Male,Lithuania,LTU,Lithuania,,,Athletics,Men's Discus Throw,ATH,/en/paris-2024/results/athletics/men-s-discus-throw/fnl-000100--,28-09-2002,1922593
07-08-2024,Bronze Medal,3,DENNY Matthew,Male,Australia,AUS,Australia,,,Athletics,Men's Discus Throw,ATH,/en/paris-2024/results/athletics/men-s-discus-throw/fnl-000100--,02-06-1996,1939824
07-08-2024,Gold Medal,1,KENNEDY Nina,Female,Australia,AUS,Australia,,,Athletics,Women's Pole Vault,ATH,/en/paris-2024/results/athletics/women-s-pole-vault/fnl-000100--,05-04-1997,1939839
07-08-2024,Silver Medal,2,MOON Katie,Female,United States,USA,United States,,,Athletics,Women's Pole Vault,ATH,/en/paris-2024/results/athletics/women-s-pole-vault/fnl-000100--,13-06-1991,1965268
07-08-2024,Bronze Medal,3,NEWMAN Alysha,Female,Canada,CAN,Canada,,,Athletics,Women's Pole Vault,ATH,/en/paris-2024/results/athletics/women-s-pole-vault/fnl-000100--,29-06-1994,1974216
07-08-2024,Bronze Medal,3,TIAFACK Nelvie Raman,Male,Germany,GER,Germany,,,Boxing,Men's +92kg,HATH,/en/paris-2024/results/boxing/men-s--plus-92kg/sfnl000100--,03-01-1999,1895903
07-08-2024,Bronze Medal,3,ABOUDOU MOINDZE Djamili-Dini,Male,France,FRA,France,,,Boxing,Men's +92kg,HATH,/en/paris-2024/results/boxing/men-s--plus-92kg/sfnl000200--,16-02-1996,1879120
07-08-2024,Gold Medal,1,ALVAREZ BORGES Erislandy,Male,Cuba,CUB,Cuba,,,Boxing,Men's 63.5kg,HATH,/en/paris-2024/results/boxing/men-s-63-5kg/fnl-000100--,14-07-2000,1555537
07-08-2024,Silver Medal,2,OUMIHA Sofiane,Male,France,FRA,France,,,Boxing,Men's 63.5kg,HATH,/en/paris-2024/results/boxing/men-s-63-5kg/fnl-000100--,23-12-1994,1879111
07-08-2024,Gold Medal,1,KHYZHNIAK Oleksandr,Male,Ukraine,UKR,Ukraine,,,Boxing,Men's 80kg,HATH,/en/paris-2024/results/boxing/men-s-80kg/fnl-000100--,03-08-1995,1564362
07-08-2024,Silver Medal,2,ORALBAY Nurbek,Male,Kazakhstan,KAZ,Kazakhstan,,,Boxing,Men's 80kg,HATH,/en/paris-2024/results/boxing/men-s-80kg/fnl-000100--,11-06-2000,1932824
07-08-2024,Bronze Medal,3,YILDIZ KAHRAMAN Esra,Female,Türkiye,TUR,Türkiye,,,Boxing,Women's 57kg,HATH,/en/paris-2024/results/boxing/women-s-57kg/sfnl000100--,04-07-1997,1568204
07-08-2024,Bronze Medal,3,PETECIO Nesthy,Female,Philippines,PHI,Philippines,,,Boxing,Women's 57kg,HATH,/en/paris-2024/results/boxing/women-s-57kg/sfnl000200--,11-04-1992,1979904
07-08-2024,Gold Medal,1,WEARN Matt,Male,Australia,AUS,Australia,,,Sailing,Men's Dinghy,ATH,/en/paris-2024/results/sailing/men-s-dinghy/fnl-000100--,30-09-1995,1945990
07-08-2024,Silver Medal,2,KONTIDES Pavlos,Male,Cyprus,CYP,Cyprus,,,Sailing,Men's Dinghy,ATH,/en/paris-2024/results/sailing/men-s-dinghy/fnl-000100--,11-02-1990,1905347
07-08-2024,Bronze Medal,3,PESCHIERA Stefano,Male,Peru,PER,Peru,,,Sailing,Men's Dinghy,ATH,/en/paris-2024/results/sailing/men-s-dinghy/fnl-000100--,16-01-1995,1944316
07-08-2024,Gold Medal,1,BOUWMEESTER Marit,Female,Netherlands,NED,Netherlands,,,Sailing,Women's Dinghy,ATH,/en/paris-2024/results/sailing/women-s-dinghy/fnl-000100--,17-06-1988,1970500
07-08-2024,Silver Medal,2,RINDOM Anne-Marie,Female,Denmark,DEN,Denmark,,,Sailing,Women's Dinghy,ATH,/en/paris-2024/results/sailing/women-s-dinghy/fnl-000100--,14-06-1991,1895121
07-08-2024,Bronze Medal,3,HOEST Line Flem,Female,Norway,NOR,Norway,,,Sailing,Women's Dinghy,ATH,/en/paris-2024/results/sailing/women-s-dinghy/fnl-000100--,10-11-1995,1878602
07-08-2024,Gold Medal,1,PALMER Keegan,Male,Australia,AUS,Australia,,,Skateboarding,Men's Park,ATH,/en/paris-2024/results/skateboarding/men-s-park/fnl-000100--,13-03-2003,1946074
07-08-2024,Silver Medal,2,SCHAAR Tom,Male,United States,USA,United States,,,Skateboarding,Men's Park,ATH,/en/paris-2024/results/skateboarding/men-s-park/fnl-000100--,14-09-1999,1944247
07-08-2024,Bronze Medal,3,AKIO Augusto,Male,Brazil,BRA,Brazil,,,Skateboarding,Men's Park,ATH,/en/paris-2024/results/skateboarding/men-s-park/fnl-000100--,12-12-2000,1955669
07-08-2024,Gold Medal,1,MIROSLAW Aleksandra,Female,Poland,POL,Poland,,,Sport Climbing,Women's Speed,ATH,/en/paris-2024/results/sport-climbing/women-s-speed/------------,02-02-1994,1563327
07-08-2024,Silver Medal,2,DENG Lijuan,Female,China,CHN,China,,,Sport Climbing,Women's Speed,ATH,/en/paris-2024/results/sport-climbing/women-s-speed/------------,12-05-2000,1913702
07-08-2024,Bronze Medal,3,KALUCKA Aleksandra,Female,Poland,POL,Poland,,,Sport Climbing,Women's Speed,ATH,/en/paris-2024/results/sport-climbing/women-s-speed/------------,25-12-2001,1563321
07-08-2024,Gold Medal,1,PARK Taejoon,Male,Korea,KOR,Korea,,,Taekwondo,Men -58kg,HATH,/en/paris-2024/results/taekwondo/men--58kg/fnl-000100--,06-06-2004,1904040
07-08-2024,Silver Medal,2,MAGOMEDOV Gashim,Male,Azerbaijan,AZE,Azerbaijan,,,Taekwondo,Men -58kg,HATH,/en/paris-2024/results/taekwondo/men--58kg/fnl-000100--,22-09-1999,1946883
07-08-2024,Bronze Medal,3,RAVET Cyrian,Male,France,FRA,France,,,Taekwondo,Men -58kg,HATH,/en/paris-2024/results/taekwondo/men--58kg/repf000100--,05-09-2002,1893274
07-08-2024,Bronze Medal,3,JENDOUBI Mohamed Khalil,Male,Tunisia,TUN,Tunisia,,,Taekwondo,Men -58kg,HATH,/en/paris-2024/results/taekwondo/men--58kg/repf000200--,01-06-2002,1947736
07-08-2024,Gold Medal,1,WONGPATTANAKIT Panipak,Female,Thailand,THA,Thailand,,,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/fnl-000100--,08-08-1997,1902841
07-08-2024,Silver Medal,2,GUO Qing,Female,China,CHN,China,,,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/fnl-000100--,16-05-2000,1910372
07-08-2024,Bronze Medal,3,NEMATZADEH Mobina,Female,IR Iran,IRI,IR Iran,,,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/repf000100--,17-05-2005,1536064
07-08-2024,Bronze Medal,3,STOJKOVIC Lena,Female,Croatia,CRO,Croatia,,,Taekwondo,Women -49kg,HATH,/en/paris-2024/results/taekwondo/women--49kg/repf000200--,03-01-2002,1569986
07-08-2024,Gold Medal,1,LI Fabin,Male,China,CHN,China,,,Weightlifting,Men's 61kg,ATH,/en/paris-2024/results/weightlifting/men-s-61kg/fnl-000100--,15-01-1993,1918372
07-08-2024,Silver Medal,2,SILACHAI Theerapong,Male,Thailand,THA,Thailand,,,Weightlifting,Men's 61kg,ATH,/en/paris-2024/results/weightlifting/men-s-61kg/fnl-000100--,19-11-2003,1898059
07-08-2024,Bronze Medal,3,MORRIS Hampton,Male,United States,USA,United States,,,Weightlifting,Men's 61kg,ATH,/en/paris-2024/results/weightlifting/men-s-61kg/fnl-000100--,17-02-2004,1917153
07-08-2024,Gold Medal,1,HOU Zhihui,Female,China,CHN,China,,,Weightlifting,Women's 49kg,ATH,/en/paris-2024/results/weightlifting/women-s-49kg/fnl-000100--,18-03-1997,1918377
07-08-2024,Silver Medal,2,CAMBEI Mihaela Valentina,Female,Romania,ROU,Romania,,,Weightlifting,Women's 49kg,ATH,/en/paris-2024/results/weightlifting/women-s-49kg/fnl-000100--,18-11-2002,1550148
07-08-2024,Bronze Medal,3,KHAMBAO Surodchana,Female,Thailand,THA,Thailand,,,Weightlifting,Women's 49kg,ATH,/en/paris-2024/results/weightlifting/women-s-49kg/fnl-000100--,23-12-1999,1898024
07-08-2024,Gold Medal,1,KUSAKA Nao,Male,Japan,JPN,Japan,,,Wrestling,Men's Greco-Roman 77kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/fnl-000100--,28-11-2000,1939692
07-08-2024,Silver Medal,2,ZHADRAYEV Demeu,Male,Kazakhstan,KAZ,Kazakhstan,,,Wrestling,Men's Greco-Roman 77kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/fnl-000100--,02-11-1989,1958652
07-08-2024,Bronze Medal,3,AMOYAN Malkhas,Male,Armenia,ARM,Armenia,,,Wrestling,Men's Greco-Roman 77kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/repf000100--,22-01-1999,1532873
07-08-2024,Bronze Medal,3,MAKHMUDOV Akzhol,Male,Kyrgyzstan,KGZ,Kyrgyzstan,,,Wrestling,Men's Greco-Roman 77kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/repf000200--,15-04-1999,1566627
07-08-2024,Gold Medal,1,SARAVI Mohammadhadi,Male,IR Iran,IRI,IR Iran,,,Wrestling,Men's Greco-Roman 97kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/fnl-000100--,06-01-1998,1544897
07-08-2024,Silver Medal,2,ALEKSANYAN Artur,Male,Armenia,ARM,Armenia,,,Wrestling,Men's Greco-Roman 97kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/fnl-000100--,21-10-1991,1532872
07-08-2024,Bronze Medal,3,ROSILLO KINDELAN Gabriel Alejandro,Male,Cuba,CUB,Cuba,,,Wrestling,Men's Greco-Roman 97kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/repf000100--,04-01-1999,1571504
07-08-2024,Bronze Medal,3,DZHUZUPBEKOV Uzur,Male,Kyrgyzstan,KGZ,Kyrgyzstan,,,Wrestling,Men's Greco-Roman 97kg,HATH,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/repf000200--,12-04-1996,1566601
07-08-2024,Gold Medal,1,HILDEBRANDT Sarah Ann,Female,United States,USA,United States,,,Wrestling,Women's Freestyle 50kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/fnl-000100--,23-09-1993,1955373
07-08-2024,Silver Medal,2,GUZMAN LOPEZ Yusneylis,Female,Cuba,CUB,Cuba,,,Wrestling,Women's Freestyle 50kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/fnl-000100--,08-08-1996,1571747
07-08-2024,Bronze Medal,3,SUSAKI Yui,Female,Japan,JPN,Japan,,,Wrestling,Women's Freestyle 50kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/repf000100--,30-06-1999,1939712
07-08-2024,Bronze Medal,3,FENG Ziqi,Female,China,CHN,China,,,Wrestling,Women's Freestyle 50kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/repf000200--,29-06-1999,1920000
08-08-2024,Gold Medal,1,HOLLOWAY Grant,Male,United States,USA,United States,,,Athletics,Men's 110m Hurdles,ATH,/en/paris-2024/results/athletics/men-s-110m-hurdles/fnl-000100--,19-11-1997,1960961
08-08-2024,Silver Medal,2,ROBERTS Daniel,Male,United States,USA,United States,,,Athletics,Men's 110m Hurdles,ATH,/en/paris-2024/results/athletics/men-s-110m-hurdles/fnl-000100--,13-11-1997,1965223
08-08-2024,Bronze Medal,3,BROADBELL Rasheed,Male,Jamaica,JAM,Jamaica,,,Athletics,Men's 110m Hurdles,ATH,/en/paris-2024/results/athletics/men-s-110m-hurdles/fnl-000100--,13-08-2000,1901251
08-08-2024,Gold Medal,1,TEBOGO Letsile,Male,Botswana,BOT,Botswana,,,Athletics,Men's 200m,ATH,/en/paris-2024/results/athletics/men-s-200m/fnl-000100--,07-06-2003,1936983
08-08-2024,Silver Medal,2,BEDNAREK Kenneth,Male,United States,USA,United States,,,Athletics,Men's 200m,ATH,/en/paris-2024/results/athletics/men-s-200m/fnl-000100--,14-10-1998,1960659
08-08-2024,Bronze Medal,3,LYLES Noah,Male,United States,USA,United States,,,Athletics,Men's 200m,ATH,/en/paris-2024/results/athletics/men-s-200m/fnl-000100--,18-07-1997,1960173
08-08-2024,Gold Medal,1,NADEEM Arshad,Male,Pakistan,PAK,Pakistan,,,Athletics,Men's Javelin Throw,ATH,/en/paris-2024/results/athletics/men-s-javelin-throw/fnl-000100--,02-01-1997,1878563
08-08-2024,Silver Medal,2,CHOPRA Neeraj,Male,India,IND,India,,,Athletics,Men's Javelin Throw,ATH,/en/paris-2024/results/athletics/men-s-javelin-throw/fnl-000100--,24-12-1997,1550250
08-08-2024,Bronze Medal,3,PETERS Anderson,Male,Grenada,GRN,Grenada,,,Athletics,Men's Javelin Throw,ATH,/en/paris-2024/results/athletics/men-s-javelin-throw/fnl-000100--,21-10-1997,1573418
08-08-2024,Gold Medal,1,McLAUGHLIN-LEVRONE Sydney,Female,United States,USA,United States,,,Athletics,Women's 400m Hurdles,ATH,/en/paris-2024/results/athletics/women-s-400m-hurdles/fnl-000100--,07-08-1999,1965308
08-08-2024,Silver Medal,2,COCKRELL Anna,Female,United States,USA,United States,,,Athletics,Women's 400m Hurdles,ATH,/en/paris-2024/results/athletics/women-s-400m-hurdles/fnl-000100--,28-08-1997,1960581
08-08-2024,Bronze Medal,3,BOL Femke,Female,Netherlands,NED,Netherlands,,,Athletics,Women's 400m Hurdles,ATH,/en/paris-2024/results/athletics/women-s-400m-hurdles/fnl-000100--,23-02-2000,1972078
08-08-2024,Gold Medal,1,DAVIS-WOODHALL Tara,Female,United States,USA,United States,,,Athletics,Women's Long Jump,ATH,/en/paris-2024/results/athletics/women-s-long-jump/fnl-000100--,20-05-1999,1960711
08-08-2024,Silver Medal,2,MIHAMBO Malaika,Female,Germany,GER,Germany,,,Athletics,Women's Long Jump,ATH,/en/paris-2024/results/athletics/women-s-long-jump/fnl-000100--,03-02-1994,1920175
08-08-2024,Bronze Medal,3,MOORE Jasmine,Female,United States,USA,United States,,,Athletics,Women's Long Jump,ATH,/en/paris-2024/results/athletics/women-s-long-jump/fnl-000100--,01-05-2001,1965250
08-08-2024,Gold Medal,1,DUSMATOV Hasanboy,Male,Uzbekistan,UZB,Uzbekistan,,,Boxing,Men's 51kg,HATH,/en/paris-2024/results/boxing/men-s-51kg/fnl-000100--,24-06-1993,1556045
08-08-2024,Silver Medal,2,BENNAMA Billal,Male,France,FRA,France,,,Boxing,Men's 51kg,HATH,/en/paris-2024/results/boxing/men-s-51kg/fnl-000100--,14-06-1998,1879110
08-08-2024,Bronze Medal,3,SENIOR Charlie,Male,Australia,AUS,Australia,,,Boxing,Men's 57kg,HATH,/en/paris-2024/results/boxing/men-s-57kg/sfnl000100--,20-11-2001,1940136
08-08-2024,Bronze Medal,3,IBANEZ DIAZ Javier,Male,Bulgaria,BUL,Bulgaria,,,Boxing,Men's 57kg,HATH,/en/paris-2024/results/boxing/men-s-57kg/sfnl000200--,14-07-1996,1555185
08-08-2024,Gold Medal,1,CHANG Yuan,Female,China,CHN,China,,,Boxing,Women's 54kg,HATH,/en/paris-2024/results/boxing/women-s-54kg/fnl-000100--,24-06-1997,1926832
08-08-2024,Silver Medal,2,AKBAS Hatice,Female,Türkiye,TUR,Türkiye,,,Boxing,Women's 54kg,HATH,/en/paris-2024/results/boxing/women-s-54kg/fnl-000100--,24-06-2001,1568186
08-08-2024,Bronze Medal,3,PARKER Caitlin,Female,Australia,AUS,Australia,,,Boxing,Women's 75kg,HATH,/en/paris-2024/results/boxing/women-s-75kg/sfnl000100--,17-04-1996,1940134
08-08-2024,Bronze Medal,3,DJANKEU NGAMBA Cindy Winner,Female,EOR,EOR,Cameroon,,,Boxing,Women's 75kg,HATH,/en/paris-2024/results/boxing/women-s-75kg/sfnl000200--,07-09-1998,1894537
08-08-2024,Gold Medal,1,THOMAS Benjamin,Male,France,FRA,France,,,Cycling Track,Men's Omnium,ATH,/en/paris-2024/results/cycling-track/men-s-omnium/pts-000100--,12-09-1995,1895717
08-08-2024,Silver Medal,2,LEITAO Iuri,Male,Portugal,POR,Portugal,,,Cycling Track,Men's Omnium,ATH,/en/paris-2024/results/cycling-track/men-s-omnium/pts-000100--,03-07-1998,1933816
08-08-2024,Bronze Medal,3,van den BOSSCHE Fabio,Male,Belgium,BEL,Belgium,,,Cycling Track,Men's Omnium,ATH,/en/paris-2024/results/cycling-track/men-s-omnium/pts-000100--,21-09-2000,1915370
08-08-2024,Gold Medal,1,ANDREWS Ellesse,Female,New Zealand,NZL,New Zealand,,,Cycling Track,Women's Keirin,ATH,/en/paris-2024/results/cycling-track/women-s-keirin/fnl---------,31-12-1999,1945040
08-08-2024,Silver Medal,2,van de WOUW Hetty,Female,Netherlands,NED,Netherlands,,,Cycling Track,Women's Keirin,ATH,/en/paris-2024/results/cycling-track/women-s-keirin/fnl---------,29-05-1998,1969180
08-08-2024,Bronze Medal,3,FINUCANE Emma,Female,Great Britain,GBR,Great Britain,,,Cycling Track,Women's Keirin,ATH,/en/paris-2024/results/cycling-track/women-s-keirin/fnl---------,22-12-2002,1912522
08-08-2024,Gold Medal,1,XIE Siyi,Male,China,CHN,China,,,Diving,Men's 3m Springboard,ATH,/en/paris-2024/results/diving/men-s-3m-springboard/fnl-000100--,28-03-1996,1901550
08-08-2024,Silver Medal,2,WANG Zongyuan,Male,China,CHN,China,,,Diving,Men's 3m Springboard,ATH,/en/paris-2024/results/diving/men-s-3m-springboard/fnl-000100--,24-10-2001,1901549
08-08-2024,Bronze Medal,3,OLVERA IBARRA Osmar,Male,Mexico,MEX,Mexico,,,Diving,Men's 3m Springboard,ATH,/en/paris-2024/results/diving/men-s-3m-springboard/fnl-000100--,05-06-2004,1535349
08-08-2024,Gold Medal,1,van ROUWENDAAL Sharon,Female,Netherlands,NED,Netherlands,,,Marathon Swimming,Women's 10km,ATH,/en/paris-2024/results/marathon-swimming/women-s-10km/fnl-000100--,09-09-1993,1972515
08-08-2024,Silver Medal,2,JOHNSON Moesha,Female,Australia,AUS,Australia,,,Marathon Swimming,Women's 10km,ATH,/en/paris-2024/results/marathon-swimming/women-s-10km/fnl-000100--,19-09-1997,1945588
08-08-2024,Bronze Medal,3,TADDEUCCI Ginevra,Female,Italy,ITA,Italy,,,Marathon Swimming,Women's 10km,ATH,/en/paris-2024/results/marathon-swimming/women-s-10km/fnl-000100--,03-05-1997,1925804
08-08-2024,Gold Medal,1,ALDRIDGE Eleanor,Female,Great Britain,GBR,Great Britain,,,Sailing,Women's Kite,ATH,/en/paris-2024/results/sailing/women-s-kite/fnl-000200--,29-12-1996,1899728
08-08-2024,Silver Medal,2,NOLOT Lauriane,Female,France,FRA,France,,,Sailing,Women's Kite,ATH,/en/paris-2024/results/sailing/women-s-kite/fnl-000200--,09-12-1998,1559512
08-08-2024,Bronze Medal,3,LAMMERTS Annelous,Female,Netherlands,NED,Netherlands,,,Sailing,Women's Kite,ATH,/en/paris-2024/results/sailing/women-s-kite/fnl-000200--,01-11-1993,1970517
08-08-2024,Gold Medal,1,LEONARDO Veddriq,Male,Indonesia,INA,Indonesia,,,Sport Climbing,Men's Speed,ATH,/en/paris-2024/results/sport-climbing/men-s-speed/------------,11-03-1997,1940329
08-08-2024,Silver Medal,2,WU Peng,Male,China,CHN,China,,,Sport Climbing,Men's Speed,ATH,/en/paris-2024/results/sport-climbing/men-s-speed/------------,15-10-2002,1913699
08-08-2024,Bronze Medal,3,WATSON Sam,Male,United States,USA,United States,,,Sport Climbing,Men's Speed,ATH,/en/paris-2024/results/sport-climbing/men-s-speed/------------,27-02-2006,1950309
08-08-2024,Gold Medal,1,RASHITOV Ulugbek,Male,Uzbekistan,UZB,Uzbekistan,,,Taekwondo,Men -68kg,HATH,/en/paris-2024/results/taekwondo/men--68kg/fnl-000100--,23-03-2002,1887714
